xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
177.6,-99.70674,177.6,-96.77419,177.6,-95.99218
178.2,-99.70674,178.2,-96.77419,178.2,-95.79668
178.8,-99.90225,178.8,-96.969696,178.8,-95.60117
179.4,-100.09775,179.4,-97.16521,179.4,-95.79668
180.0,-100.29326,180.0,-97.16521,180.0,-95.60117
180.6,-100.29326,180.6,-97.16521,180.6,-95.60117
181.2,-100.29326,181.2,-97.16521,181.2,-95.40567
181.8,-100.29326,181.8,-97.16521,181.8,-95.21017
182.4,-100.29326,182.4,-96.969696,182.4,-95.40567
183.0,-100.29326,183.0,-96.969696,183.0,-95.21017
183.59999,-100.29326,183.59999,-96.969696,183.59999,-95.21017
184.20001,-173.21603,184.20001,-84.26197,184.20001,-26.001953
184.8,-132.35582,184.8,-40.0782,184.8,-128.44574
185.4,-93.841644,185.4,-10.752688,185.4,-78.98338
186.0,-147.40958,186.0,-45.943306,186.0,-74.87781
186.59999,-147.40958,186.59999,-45.943306,186.59999,-74.87781
187.2,-144.47704,187.2,-36.363636,187.2,-72.53177
187.8,-134.50636,187.8,-28.347996,187.8,-63.538612
188.40001,-127.46823,188.40001,-33.62659,188.40001,-67.64419
189.0,-127.46823,189.0,-33.62659,189.0,-67.64419
189.6,-115.54252,189.6,-50.048874,189.6,-73.11828
190.2,-115.347015,190.2,-59.433044,190.2,-76.05083
190.79999,-121.79864,190.79999,-60.41056,190.79999,-78.20137
191.40001,-117.106544,191.40001,-60.019554,191.40001,-84.06647
192.0,-117.106544,192.0,-60.019554,192.0,-84.06647
192.6,-114.173996,192.6,-62.17009,192.6,-86.02151
193.2,-109.09091,193.2,-68.035194,193.2,-91.1046
193.8,-111.24145,193.8,-68.621704,193.8,-92.47312
194.4,-112.02346,194.4,-70.38123,194.4,-93.45064
195.0,-112.02346,195.0,-70.38123,195.0,-93.45064
195.6,-113.00098,195.6,-72.53177,195.6,-97.16521
196.2,-113.58749,196.2,-74.682304,196.2,-98.72923
196.8,-113.97849,196.8,-76.24633,196.8,-98.72923
197.4,-113.97849,197.4,-77.41935,197.4,-98.53372
198.00002,-113.97849,198.00002,-77.41935,198.00002,-98.53372
198.6,-113.78299,198.6,-78.39687,198.6,-99.12024
199.2,-113.97849,199.2,-79.9609,199.2,-99.315735
199.8,-113.78299,199.8,-80.54741,199.8,-100.09775
200.4,-114.173996,200.4,-81.524925,200.4,-101.27077
201.0,-114.173996,201.0,-81.524925,201.0,-101.27077
201.59999,-113.78299,201.59999,-82.697945,201.59999,-102.05278
202.20001,-113.39198,202.20001,-83.47996,202.20001,-102.24829
202.8,-113.00098,202.8,-83.67546,202.8,-102.44379
203.4,-112.60997,203.4,-83.284454,203.4,-102.05278
204.0,-112.60997,204.0,-83.284454,204.0,-102.05278
204.59999,-111.82796,204.59999,-84.45748,204.59999,-103.2258
205.20001,-111.24145,205.20001,-85.435,205.20001,-104.20332
205.8,-111.82796,205.8,-84.652985,205.8,-104.39882
206.40001,-112.02346,206.40001,-84.06647,206.40001,-104.00781
207.0,-112.02346,207.0,-84.06647,207.0,-104.00781
207.59999,-111.82796,207.59999,-84.06647,207.59999,-104.20332
